order_id,order_date,product_id,quantity_sold,unit_selling_price
SO17314,2024-06-03,P017,8,19.87
SO17315,2023-11-18,P055,10,214.24
SO17316,2023-10-04,P008,30,40.78
SO17317,2024-09-06,P031,2,37.07
SO17318,2024-01-08,P065,4,179.01
SO17319,2023-01-04,P069,8,202.28
SO17320,2024-11-05,P089,8,46.68
SO17321,2023-02-11,P030,16,174.37
SO17322,2024-03-23,P054,7,154.87
SO17323,2024-08-26,P044,17,80.57
SO17324,2024-08-19,P041,5,55.48
SO17325,2024-11-07,P039,22,42.17
SO17326,2024-06-16,P048,9,149.29
SO17327,2024-03-25,P015,16,40.29
SO17328,2024-08-17,P021,3,119.47
SO17329,2024-01-27,P073,5,139.92
SO17330,2023-08-07,P099,2,1115.95
SO17331,2024-07-20,P019,14,148.23
SO17332,2024-08-22,P011,10,176.18
SO17333,2024-07-24,P015,15,33.0
SO17334,2024-12-29,P077,18,160.65
SO17335,2024-05-29,P087,11,157.0
SO17336,2024-03-28,P049,14,81.09
SO17337,2024-02-04,P051,11,77.2
SO17338,2024-12-30,P024,12,119.1
SO17339,2024-11-14,P010,12,39.4
SO17340,2024-08-14,P045,14,37.89
SO17341,2024-03-31,P049,1,91.61
SO17342,2023-03-13,P014,3,442.24
SO17343,2024-05-17,P070,13,187.49
SO17344,2024-12-19,P074,3,92.83
SO17345,2024-09-08,P009,7,173.98
SO17346,2024-10-09,P097,8,16.44
SO17347,2024-07-07,P086,11,1149.85
SO17348,2023-03-24,P038,17,113.39
SO17349,2024-05-06,P090,3,81.13
SO17350,2024-07-17,P024,19,104.62
SO17351,2023-11-06,P094,14,244.25
SO17352,2023-01-25,P048,10,91.69
SO17353,2023-07-14,P090,11,64.3
SO17354,2023-05-13,P067,7,37.85
SO17355,2023-11-25,P091,5,1334.29
SO17356,2024-07-06,P001,6,92.84
SO17357,2024-12-23,P051,31,92.5
SO17358,2023-06-13,P029,19,693.82
SO17359,2023-08-07,P003,19,124.48
SO17360,2023-06-19,P046,13,35.31
SO17361,2023-08-23,P063,15,41.71
SO17362,2023-12-28,P039,25,35.85
SO17363,2024-05-02,P008,19,48.35
SO17364,2023-05-15,P016,5,943.03
SO17365,2024-01-27,P096,14,242.98
SO17366,2024-11-21,P091,31,1172.31
SO17367,2023-07-24,P049,15,111.56
SO17368,2024-01-02,P065,16,167.54
SO17369,2023-02-17,P054,19,120.23
SO17370,2024-05-12,P027,14,237.85
SO17371,2023-11-07,P041,3,48.26
SO17372,2023-10-19,P058,26,62.66
SO17373,2024-10-30,P058,8,93.06
SO17374,2023-01-04,P070,2,226.62
SO17375,2024-05-05,P025,13,110.29
SO17376,2024-10-29,P078,21,158.28
SO17377,2024-06-08,P033,18,84.19
SO17378,2023-03-13,P091,18,847.25
SO17379,2024-03-20,P061,6,67.49
SO17380,2024-04-30,P074,4,74.9
SO17381,2023-11-06,P019,17,187.88
SO17382,2024-07-14,P020,10,108.92
SO17383,2023-11-16,P014,10,484.87
SO17384,2023-07-07,P063,5,41.03
SO17385,2023-10-04,P044,17,92.68
SO17386,2023-10-19,P086,27,1238.36
SO17387,2023-06-05,P003,13,124.29
SO17388,2024-08-24,P086,10,1228.57
SO17389,2023-03-28,P074,15,92.23
SO17390,2024-11-16,P026,30,148.02
SO17391,2024-12-22,P046,16,19.73
SO17392,2023-05-02,P074,12,91.49
SO17393,2023-06-13,P075,2,76.91
SO17394,2024-11-01,P082,19,135.6
SO17395,2023-07-27,P042,14,141.96
SO17396,2024-02-18,P093,11,207.19
SO17397,2023-10-20,P019,23,151.59
SO17398,2023-11-09,P058,16,84.56
SO17399,2023-03-14,P094,13,206.09
SO17400,2023-02-24,P085,15,189.31
SO17401,2024-06-23,P092,3,149.24
SO17402,2024-10-31,P053,8,26.04
SO17403,2023-10-09,P092,15,179.56
SO17404,2023-09-01,P004,6,67.78
SO17405,2024-09-10,P096,13,141.03
SO17406,2024-08-27,P054,15,116.13
SO17407,2024-06-12,P030,18,191.76
SO17408,2023-04-14,P039,15,57.33
SO17409,2024-09-25,P077,17,113.49
SO17410,2024-02-02,P082,15,155.33
SO17411,2023-05-24,P043,2,70.7
SO17412,2024-09-19,P017,2,20.86
SO17413,2024-12-03,P018,4,44.28
SO17414,2024-01-13,P023,5,29.16
SO17415,2024-07-31,P081,9,192.34
SO17416,2023-04-22,P061,19,61.28
SO17417,2024-02-22,P096,12,127.59
SO17418,2024-12-10,P051,17,60.21
SO17419,2023-12-22,P001,18,51.42
SO17420,2023-07-03,P081,5,145.94
SO17421,2024-07-26,P097,17,23.8
SO17422,2024-05-10,P081,5,205.96
SO17423,2024-01-02,P057,14,177.15
SO17424,2023-07-18,P023,15,38.54
SO17425,2024-11-15,P021,6,90.85
SO17426,2024-02-09,P091,17,870.48
SO17427,2023-04-04,P055,14,165.51
SO17428,2023-05-29,P017,7,25.55
SO17429,2023-03-20,P086,12,833.19
SO17430,2023-07-04,P053,15,35.86
SO17431,2024-07-03,P012,8,79.2
SO17432,2023-03-12,P035,17,471.39
SO17433,2024-07-17,P045,7,71.17
SO17434,2024-09-16,P050,13,42.94
SO17435,2023-04-12,P002,4,102.08
SO17436,2024-02-24,P059,7,92.46
SO17437,2024-02-05,P039,16,30.24
SO17438,2024-02-14,P093,14,183.32
SO17439,2023-04-20,P084,9,157.27
SO17440,2023-05-30,P052,5,63.38
SO17441,2024-06-20,P100,6,110.14
SO17442,2024-03-26,P019,9,180.75
SO17443,2023-09-07,P087,18,148.52
SO17444,2023-06-13,P024,6,108.2
SO17445,2023-08-24,P049,3,98.6
SO17446,2023-09-27,P059,9,88.78
SO17447,2024-09-10,P099,17,644.72
SO17448,2023-03-21,P094,3,164.66
SO17449,2023-03-15,P016,8,1101.31
SO17450,2023-03-22,P090,2,120.05
SO17451,2024-12-21,P071,9,14.06
SO17452,2023-02-09,P080,6,20.64
SO17453,2023-03-16,P099,12,1094.99
SO17454,2023-05-03,P081,15,151.25
SO17455,2024-08-18,P025,14,76.92
SO17456,2023-01-18,P041,5,32.74
SO17457,2024-04-23,P035,19,351.23
SO17458,2024-10-28,P079,25,13.82
SO17459,2024-04-27,P060,16,129.28
SO17460,2024-05-19,P055,17,189.38
SO17461,2023-03-04,P045,2,65.83
SO17462,2024-01-21,P044,16,111.06
SO17463,2023-03-03,P071,13,17.64
SO17464,2023-05-31,P074,1,70.94
SO17465,2023-10-02,P016,3,703.8
SO17466,2024-06-07,P064,2,145.54
SO17467,2023-10-31,P042,23,183.02
SO17468,2023-09-21,P011,4,145.4
SO17469,2023-02-14,P028,16,32.84
SO17470,2024-06-05,P091,11,934.31
SO17471,2023-01-16,P074,19,122.21
SO17472,2023-05-28,P030,16,179.18
SO17473,2024-08-21,P057,3,113.5
SO17474,2024-06-24,P082,4,152.69
SO17475,2023-11-03,P081,23,139.86
SO17476,2024-08-02,P054,18,114.35
SO17477,2023-01-26,P099,9,981.71
SO17478,2024-02-09,P030,6,168.35
SO17479,2023-11-23,P003,11,171.17
SO17480,2023-11-20,P053,1,26.98
SO17481,2024-03-03,P013,12,12.08
SO17482,2023-08-26,P021,10,126.99
SO17483,2024-05-23,P077,7,125.2
SO17484,2023-09-08,P089,14,85.01
SO17485,2023-06-15,P073,1,157.35
SO17486,2024-02-25,P046,18,28.26
SO17487,2024-10-16,P042,5,136.83
SO17488,2024-09-22,P029,1,591.14
SO17489,2023-03-20,P045,11,45.11
SO17490,2023-08-07,P073,18,165.55
SO17491,2024-08-29,P031,16,37.96
SO17492,2023-06-02,P099,19,732.78
SO17493,2023-10-24,P049,26,93.55
SO17494,2023-03-31,P095,4,80.01
SO17495,2024-09-21,P032,15,92.01
SO17496,2023-02-05,P096,3,153.66
SO17497,2024-11-05,P056,18,163.14
SO17498,2024-04-19,P011,13,119.3
SO17499,2024-02-10,P021,10,134.73
SO17500,2024-11-14,P081,5,207.13
SO17501,2024-09-19,P005,17,154.18
SO17502,2024-02-19,P082,9,167.88
SO17503,2023-03-17,P033,12,87.28
SO17504,2024-11-16,P034,29,53.19
SO17505,2023-12-12,P043,7,97.02
SO17506,2023-05-08,P061,10,62.6
SO17507,2024-07-09,P014,14,469.69
SO17508,2024-09-22,P095,5,132.25
SO17509,2024-01-29,P050,6,61.15
SO17510,2024-01-20,P046,16,30.17
SO17511,2024-02-10,P047,13,81.04
SO17512,2023-06-17,P062,15,64.2
SO17513,2024-11-04,P048,2,129.38
SO17514,2023-05-24,P075,5,134.15
SO17515,2024-12-14,P009,7,107.58
SO17516,2023-08-13,P028,16,36.72
SO17517,2023-09-17,P037,14,78.1
SO17518,2024-08-22,P013,13,22.81
SO17519,2024-01-03,P004,13,53.87
SO17520,2024-04-08,P032,8,69.06
SO17521,2023-12-10,P084,35,115.03
SO17522,2024-02-19,P051,8,61.42
SO17523,2024-04-28,P002,12,151.74
SO17524,2024-06-19,P081,6,168.74
SO17525,2023-08-14,P054,13,121.37
SO17526,2024-04-20,P059,4,102.05
SO17527,2024-09-24,P069,6,228.11
SO17528,2023-10-19,P063,12,49.82
SO17529,2023-10-30,P064,11,115.3
SO17530,2023-09-24,P043,15,81.74
SO17531,2024-06-15,P077,19,177.2
SO17532,2024-09-30,P037,4,76.92
SO17533,2024-03-20,P054,15,139.91
SO17534,2023-12-17,P061,11,102.93
SO17535,2023-10-06,P021,14,167.77
SO17536,2024-07-31,P008,16,64.86
SO17537,2023-08-31,P021,8,105.38
SO17538,2024-09-05,P051,13,72.18
SO17539,2024-12-23,P038,21,166.24
SO17540,2023-02-26,P054,4,137.62
SO17541,2024-08-12,P072,13,208.33
SO17542,2023-03-30,P071,8,16.36
SO17543,2024-08-18,P090,5,62.1
SO17544,2023-04-25,P035,7,418.84
SO17545,2023-11-07,P042,22,164.67
SO17546,2024-09-29,P041,6,44.5
SO17547,2024-08-25,P011,16,191.98
SO17548,2023-06-28,P069,14,151.64
SO17549,2023-05-27,P004,13,58.85
SO17550,2024-03-20,P095,3,83.9
SO17551,2024-12-16,P093,19,113.46
SO17552,2024-02-11,P061,19,96.7
SO17553,2024-07-25,P011,18,133.64
SO17554,2024-06-01,P040,7,341.67
SO17555,2024-02-10,P049,13,124.51
SO17556,2023-12-27,P067,19,31.33
SO17557,2023-09-06,P048,16,103.09
SO17558,2024-02-06,P003,18,137.38
SO17559,2023-07-29,P066,2,130.56
SO17560,2024-08-05,P069,16,181.05
SO17561,2024-12-31,P090,16,83.64
SO17562,2023-05-13,P008,2,77.87
SO17563,2024-04-20,P025,1,97.63
SO17564,2024-10-18,P066,6,132.2
SO17565,2024-03-08,P058,17,102.83
SO17566,2023-02-18,P040,17,376.81
SO17567,2024-02-12,P078,5,192.42
SO17568,2024-05-10,P017,7,17.47
SO17569,2023-07-09,P019,4,245.48
SO17570,2024-05-23,P019,11,196.5
SO17571,2023-10-14,P002,20,146.38
SO17572,2023-09-26,P073,14,162.53
SO17573,2023-09-09,P076,3,138.28
SO17574,2024-07-20,P021,7,140.11
SO17575,2024-01-20,P016,19,1071.34
SO17576,2024-04-18,P078,8,184.72
SO17577,2024-05-02,P023,14,33.44
SO17578,2024-04-03,P036,4,160.3
SO17579,2023-12-30,P086,1,722.79
SO17580,2024-03-14,P083,5,148.05
SO17581,2024-12-31,P060,13,136.69
SO17582,2023-09-10,P020,4,64.95
SO17583,2024-12-26,P078,23,236.69
SO17584,2024-05-29,P081,17,196.11
SO17585,2024-11-28,P028,28,26.13
SO17586,2023-10-25,P033,1,87.16
SO17587,2024-06-14,P060,18,179.74
SO17588,2023-08-03,P060,3,123.88
SO17589,2024-07-03,P067,19,48.88
SO17590,2023-09-14,P060,14,135.04
SO17591,2024-09-24,P004,7,63.86
SO17592,2024-11-10,P045,14,41.36
SO17593,2024-06-13,P046,15,31.91
SO17594,2023-10-29,P044,1,74.82
SO17595,2023-07-29,P044,11,64.6
SO17596,2024-08-10,P100,15,87.75
SO17597,2023-04-07,P058,9,87.49
SO17598,2023-09-15,P052,10,82.08
SO17599,2023-09-14,P052,7,60.58
SO17600,2023-12-18,P050,13,63.08
SO17601,2023-04-10,P037,17,70.16
SO17602,2023-10-24,P046,2,33.54
SO17603,2023-07-10,P064,14,119.07
SO17604,2023-12-17,P023,7,21.02
SO17605,2023-10-02,P082,11,163.18
SO17606,2024-08-17,P027,19,140.2
SO17607,2023-08-23,P028,13,21.14
SO17608,2024-06-07,P059,10,101.99
SO17609,2024-12-24,P050,19,55.03
SO17610,2023-05-30,P015,17,46.55
SO17611,2024-04-27,P012,17,96.1
SO17612,2024-07-18,P032,19,59.97
SO17613,2024-05-21,P001,4,78.89
SO17614,2023-03-28,P052,11,60.24
SO17615,2023-01-18,P028,12,32.17
SO17616,2024-04-11,P054,12,122.22
SO17617,2023-02-26,P096,2,232.88
SO17618,2024-08-10,P009,2,141.14
SO17619,2024-06-26,P023,2,30.84
SO17620,2023-03-31,P034,1,52.59
SO17621,2024-01-31,P088,3,176.19
SO17622,2024-08-29,P077,12,168.21
SO17623,2023-05-12,P036,17,128.78
SO17624,2023-09-24,P090,17,74.39
SO17625,2023-08-21,P093,18,196.72
SO17626,2023-01-10,P003,6,121.75
SO17627,2024-06-05,P071,12,21.66
SO17628,2023-02-15,P094,18,154.67
SO17629,2024-11-16,P021,1,99.26
SO17630,2023-08-02,P050,3,39.27
SO17631,2023-06-26,P046,10,33.19
SO17632,2023-03-26,P031,5,57.46
SO17633,2023-07-23,P001,11,62.01
SO17634,2023-06-22,P095,4,88.87
SO17635,2024-07-20,P004,10,53.21
SO17636,2023-02-18,P007,7,1402.68
SO17637,2023-06-08,P042,13,164.91
SO17638,2023-09-28,P098,8,409.03
SO17639,2023-04-26,P099,14,874.88
SO17640,2024-10-18,P023,34,29.83
SO17641,2023-08-16,P063,4,53.8
SO17642,2023-01-14,P082,3,102.1
SO17643,2023-11-07,P060,26,162.3
SO17644,2024-01-18,P036,5,206.56
SO17645,2023-08-23,P072,16,145.32
SO17646,2024-03-17,P011,17,210.55
SO17647,2024-01-03,P088,14,195.26
SO17648,2023-09-08,P097,5,24.93
SO17649,2023-07-18,P017,19,21.31
SO17650,2024-10-03,P055,28,209.12
SO17651,2023-05-02,P014,2,350.55
SO17652,2023-07-26,P069,7,121.65
SO17653,2024-04-23,P043,13,63.08
SO17654,2024-05-02,P080,4,23.12
SO17655,2024-01-25,P038,19,168.23
SO17656,2024-10-03,P042,26,136.78
SO17657,2024-03-10,P098,18,438.09
SO17658,2023-10-18,P021,11,111.99
SO17659,2024-05-03,P012,8,81.28
SO17660,2023-01-05,P079,9,17.53
SO17661,2023-10-25,P077,23,192.79
SO17662,2023-05-07,P070,12,176.33
SO17663,2024-01-04,P059,9,85.89
SO17664,2024-02-03,P056,6,174.48
SO17665,2023-03-04,P029,7,869.97
SO17666,2023-02-07,P047,10,69.95
SO17667,2023-08-02,P089,5,63.06
SO17668,2023-01-22,P084,15,171.51
SO17669,2024-01-25,P042,10,138.8
SO17670,2024-04-26,P010,5,63.66
SO17671,2024-10-11,P070,23,181.16
SO17672,2024-11-18,P042,23,205.43
SO17673,2023-08-23,P094,13,134.3
SO17674,2024-05-06,P083,8,169.59
SO17675,2023-06-21,P046,15,30.14
SO17676,2024-08-10,P051,10,76.79
SO17677,2024-05-25,P061,13,68.35
SO17678,2024-03-01,P095,4,114.12
SO17679,2023-03-22,P048,8,134.05
SO17680,2024-08-05,P093,7,179.78
SO17681,2024-09-26,P055,3,135.95
SO17682,2023-12-10,P033,20,54.13
SO17683,2023-01-31,P007,7,1334.38
SO17684,2023-03-13,P042,8,250.34
SO17685,2024-12-07,P016,16,865.13
SO17686,2023-03-19,P003,10,165.83
SO17687,2024-11-16,P096,17,145.19
SO17688,2024-02-29,P073,14,165.62
SO17689,2024-09-24,P090,9,71.95
SO17690,2023-01-23,P032,7,76.96
SO17691,2023-12-03,P063,2,47.02
SO17692,2024-11-19,P092,4,125.6
SO17693,2024-11-27,P022,5,157.56
SO17694,2024-07-24,P089,13,49.32
SO17695,2023-09-20,P033,3,98.8
SO17696,2023-09-06,P035,3,479.59
SO17697,2024-12-21,P018,19,46.69
SO17698,2023-08-18,P066,3,107.65
SO17699,2023-04-29,P066,13,183.04
SO17700,2024-11-22,P073,11,132.47
SO17701,2023-06-06,P003,13,138.24
SO17702,2024-03-11,P004,18,52.73
SO17703,2023-08-16,P095,1,102.52
SO17704,2023-05-22,P053,17,32.57
SO17705,2024-09-22,P010,10,42.59
SO17706,2024-11-13,P032,15,84.19
SO17707,2024-09-14,P056,4,119.8
SO17708,2024-01-25,P050,17,40.61
SO17709,2023-09-14,P067,10,54.27
SO17710,2023-03-15,P011,1,225.25
SO17711,2023-10-31,P044,1,110.86
SO17712,2024-09-24,P018,12,41.97
SO17713,2024-04-30,P073,4,181.32
SO17714,2024-03-22,P010,15,65.63
SO17715,2024-08-01,P063,12,42.33
SO17716,2023-02-27,P043,13,68.4
SO17717,2023-06-12,P075,2,109.9
SO17718,2024-08-16,P097,6,24.89
SO17719,2024-12-28,P058,19,105.96
SO17720,2024-07-08,P003,6,134.18
SO17721,2023-10-25,P059,6,114.2
SO17722,2023-12-29,P012,2,65.74
SO17723,2024-11-08,P088,25,104.52
SO17724,2023-07-02,P028,16,24.85
SO17725,2023-09-30,P063,4,43.53
SO17726,2023-12-13,P056,20,208.18
SO17727,2024-10-13,P013,33,21.67
SO17728,2024-06-30,P092,3,154.85
SO17729,2024-09-07,P063,16,50.27
SO17730,2024-07-21,P050,13,64.11
SO17731,2024-05-31,P051,13,65.06
SO17732,2024-06-25,P004,1,57.6
SO17733,2024-10-24,P011,7,136.85
SO17734,2024-06-07,P018,15,52.43
SO17735,2024-10-14,P055,20,257.78
SO17736,2024-05-15,P044,6,109.16
SO17737,2023-08-28,P083,15,118.67
SO17738,2024-08-01,P009,7,131.96
SO17739,2024-04-28,P027,7,237.82
SO17740,2024-08-20,P038,4,145.33
SO17741,2024-08-22,P072,14,246.03
SO17742,2024-05-23,P031,17,58.07
SO17743,2024-02-20,P093,3,143.57
SO17744,2024-09-07,P095,12,118.69
SO17745,2024-03-05,P031,4,62.88
SO17746,2023-05-27,P038,16,169.58
SO17747,2023-02-08,P100,19,126.97
SO17748,2023-08-25,P011,4,217.21
SO17749,2023-02-20,P021,8,88.79
SO17750,2024-08-19,P037,2,79.57
SO17751,2024-08-09,P099,16,716.82
SO17752,2023-08-24,P010,2,70.82
SO17753,2023-11-15,P083,35,97.82
SO17754,2024-10-15,P011,3,158.29
SO17755,2023-11-20,P010,7,69.48
SO17756,2024-05-11,P074,12,69.85
SO17757,2023-04-04,P042,3,232.1
SO17758,2024-04-15,P071,8,22.05
SO17759,2023-12-25,P090,3,73.35
SO17760,2024-06-14,P018,11,44.06
SO17761,2023-12-07,P025,18,123.53
SO17762,2023-02-22,P087,4,152.92
SO17763,2024-02-21,P095,19,115.63
SO17764,2023-10-22,P065,18,182.65
SO17765,2024-07-24,P036,13,156.55
SO17766,2024-10-25,P079,17,18.39
SO17767,2023-03-01,P028,18,34.01
SO17768,2023-03-21,P043,7,91.04
SO17769,2023-07-05,P051,8,53.37
SO17770,2023-10-23,P012,4,82.44
SO17771,2023-04-20,P057,15,176.72
SO17772,2023-11-13,P034,28,65.5
SO17773,2024-10-03,P025,30,103.18
SO17774,2023-12-24,P040,36,475.79
SO17775,2024-10-08,P002,7,121.74
SO17776,2024-06-18,P027,7,202.89
SO17777,2023-04-11,P011,11,195.5
SO17778,2024-01-21,P044,15,76.92
SO17779,2024-06-28,P012,6,116.49
SO17780,2023-04-03,P004,8,67.51
SO17781,2023-02-21,P063,5,33.04
SO17782,2024-03-22,P065,5,154.34
SO17783,2024-04-22,P080,11,20.84
SO17784,2024-09-14,P024,5,131.23
SO17785,2023-03-14,P007,10,1426.07
SO17786,2023-04-14,P022,14,110.28
SO17787,2023-06-20,P086,16,1015.71
SO17788,2024-02-11,P022,14,208.56
SO17789,2024-06-05,P030,11,101.5
SO17790,2023-11-28,P016,26,1019.64
SO17791,2024-08-30,P039,9,54.88
SO17792,2023-11-19,P095,30,85.88
SO17793,2024-01-26,P056,16,144.25
SO17794,2024-10-19,P038,1,143.8
SO17795,2024-04-16,P063,5,58.35
SO17796,2023-04-18,P007,6,1084.08
SO17797,2024-12-30,P098,29,430.68
SO17798,2024-05-03,P009,10,109.42
SO17799,2024-09-29,P058,5,90.04
SO17800,2023-03-04,P045,2,45.8
SO17801,2023-10-23,P091,8,1027.72
SO17802,2024-09-30,P057,2,169.35
SO17803,2023-04-04,P037,15,49.01
SO17804,2024-06-05,P079,5,21.74
SO17805,2023-12-17,P025,5,97.14
SO17806,2024-08-06,P067,1,34.97
SO17807,2024-04-16,P007,15,1148.55
SO17808,2024-02-28,P059,12,117.57
SO17809,2023-02-08,P099,5,973.5
SO17810,2024-02-23,P050,2,52.83
SO17811,2024-07-28,P024,14,100.87
SO17812,2023-05-10,P083,3,136.88
SO17813,2023-11-28,P079,27,22.73
SO17814,2023-07-19,P051,1,92.26
SO17815,2024-02-12,P100,15,117.87
SO17816,2023-10-09,P092,9,126.71
SO17817,2024-07-05,P069,8,218.0
SO17818,2024-06-15,P094,4,140.81
SO17819,2023-06-04,P068,13,172.15
SO17820,2024-01-30,P065,9,200.48
SO17821,2024-04-07,P053,16,36.11
SO17822,2024-07-29,P049,6,90.65
SO17823,2023-07-04,P028,10,40.03
SO17824,2023-01-13,P076,16,164.96
SO17825,2023-05-17,P013,7,17.56
SO17826,2023-03-25,P016,13,866.43
SO17827,2023-01-01,P013,13,21.28
SO17828,2024-04-09,P019,19,189.48
SO17829,2024-05-18,P008,14,43.26
SO17830,2024-07-07,P054,13,105.1
SO17831,2023-08-02,P019,4,167.34
SO17832,2024-07-14,P052,17,75.16
SO17833,2024-01-12,P097,1,20.73
SO17834,2024-10-13,P059,34,106.94
SO17835,2023-05-24,P057,2,113.21
SO17836,2023-08-17,P024,13,99.03
SO17837,2023-01-06,P100,5,164.46
SO17838,2023-01-28,P001,8,88.95
SO17839,2023-02-25,P045,11,69.24
SO17840,2023-05-26,P091,5,1198.3
SO17841,2024-09-07,P038,7,145.33
SO17842,2024-01-20,P073,18,126.35
SO17843,2023-08-12,P061,2,62.38
SO17844,2023-04-10,P059,14,63.18
SO17845,2024-09-04,P031,1,57.39
SO17846,2024-10-25,P025,27,95.09
SO17847,2023-01-12,P001,14,60.0
SO17848,2024-02-04,P050,16,40.66
SO17849,2024-10-26,P019,19,216.71
SO17850,2023-02-14,P016,2,1158.54
SO17851,2023-05-09,P035,10,308.98
SO17852,2023-10-29,P048,16,109.57
SO17853,2023-05-22,P076,15,166.19
SO17854,2024-11-16,P006,13,116.28
SO17855,2024-04-04,P069,4,124.03
SO17856,2024-10-01,P041,3,38.02
SO17857,2024-09-10,P077,16,183.9
SO17858,2024-03-17,P057,11,183.43
SO17859,2024-08-29,P066,19,132.26
SO17860,2023-07-03,P056,16,137.77
SO17861,2023-08-23,P009,9,96.5
SO17862,2024-09-27,P099,9,1268.23
SO17863,2024-07-18,P008,13,50.57
SO17864,2024-11-20,P004,13,50.4
SO17865,2024-12-25,P073,8,119.41
SO17866,2023-02-12,P086,9,1155.89
SO17867,2023-05-05,P054,17,148.64
SO17868,2024-01-04,P005,12,86.8
SO17869,2023-07-03,P052,9,77.07
SO17870,2023-03-22,P011,4,146.65
SO17871,2024-07-26,P058,17,72.15
SO17872,2023-01-15,P069,8,159.54
SO17873,2024-04-19,P081,8,196.82
SO17874,2024-12-22,P097,1,26.48
SO17875,2023-01-23,P020,2,65.4
SO17876,2024-12-24,P077,20,174.44
SO17877,2024-01-08,P080,18,19.61
SO17878,2024-04-15,P073,19,133.53
SO17879,2023-01-14,P003,19,145.72
SO17880,2024-07-17,P068,6,137.84
SO17881,2024-10-15,P038,9,133.51
SO17882,2024-01-26,P087,1,239.24
SO17883,2024-04-03,P013,9,23.27
SO17884,2024-02-20,P057,3,172.48
SO17885,2024-12-29,P057,10,183.32
SO17886,2023-12-29,P049,3,91.13
SO17887,2024-01-15,P076,19,141.89
SO17888,2024-08-01,P098,14,296.03
SO17889,2023-02-20,P099,18,731.39
SO17890,2024-07-10,P092,1,113.2
SO17891,2024-02-12,P094,14,133.79
SO17892,2024-10-12,P097,14,16.04
SO17893,2023-10-02,P090,28,108.83
SO17894,2024-09-28,P082,3,103.53
SO17895,2024-08-11,P019,3,164.17
SO17896,2024-04-22,P055,16,160.36
SO17897,2023-08-30,P034,8,58.85
SO17898,2024-12-13,P086,25,1016.79
SO17899,2023-10-18,P002,2,115.93
SO17900,2023-05-27,P015,10,34.56
SO17901,2023-03-05,P093,12,124.4
SO17902,2024-12-02,P072,27,234.65
SO17903,2023-08-26,P070,5,225.64
SO17904,2024-09-30,P052,3,52.2
SO17905,2023-07-02,P032,18,100.84
SO17906,2024-09-13,P019,17,247.83
SO17907,2024-12-19,P023,16,30.99
SO17908,2023-06-28,P039,8,50.44
SO17909,2024-12-16,P003,14,158.52
SO17910,2024-04-13,P010,12,63.24
SO17911,2024-11-03,P001,17,85.66
SO17912,2023-06-24,P047,9,82.67
SO17913,2024-11-14,P083,9,158.82
SO17914,2023-01-20,P084,10,189.47
SO17915,2024-01-03,P086,14,1266.94
SO17916,2024-01-21,P018,2,53.84
SO17917,2024-05-29,P071,3,20.27
SO17918,2023-12-09,P034,17,76.83
SO17919,2024-10-22,P064,15,185.44
SO17920,2024-07-21,P070,17,242.34
SO17921,2024-03-15,P080,14,21.32
SO17922,2024-10-26,P095,36,132.74
SO17923,2024-09-02,P007,3,1379.7
SO17924,2023-03-03,P018,2,42.27
SO17925,2024-12-30,P024,15,72.33
SO17926,2024-11-21,P063,1,55.36
SO17927,2023-06-23,P001,13,50.86
SO17928,2023-06-06,P009,19,137.66
SO17929,2024-12-09,P046,26,27.25
SO17930,2024-11-07,P099,26,729.88
SO17931,2023-12-05,P028,1,36.89
SO17932,2023-03-26,P042,9,161.76
SO17933,2023-11-15,P053,22,34.08
SO17934,2023-04-11,P094,1,198.9
SO17935,2024-09-27,P040,7,466.62
SO17936,2024-05-02,P081,5,182.15
SO17937,2023-07-15,P009,9,96.26
SO17938,2024-05-06,P034,18,67.03
SO17939,2024-09-23,P067,9,49.5
SO17940,2023-11-18,P043,5,87.65
SO17941,2024-04-18,P054,13,134.11
SO17942,2024-07-31,P068,2,185.77
SO17943,2023-12-07,P088,9,156.41
SO17944,2024-02-09,P063,5,42.82
SO17945,2023-01-02,P044,12,92.8
SO17946,2024-01-24,P072,3,239.49
SO17947,2024-12-06,P048,31,86.79
SO17948,2023-10-18,P059,34,114.31
SO17949,2023-07-18,P026,5,145.56
SO17950,2024-12-01,P068,4,122.68
SO17951,2023-11-18,P059,10,118.52
SO17952,2024-08-08,P062,3,72.75
SO17953,2023-12-11,P074,18,132.19
SO17954,2023-10-27,P041,16,32.79
SO17955,2024-12-04,P033,12,65.69
SO17956,2023-08-28,P047,18,69.66
SO17957,2023-04-27,P060,17,169.92
SO17958,2024-10-05,P100,20,144.5
SO17959,2023-06-06,P071,3,17.29
SO17960,2023-08-28,P046,1,22.7
SO17961,2023-01-28,P032,14,97.22
SO17962,2023-04-18,P074,13,70.29
SO17963,2023-11-12,P002,15,143.38
SO17964,2024-02-28,P055,13,193.98
SO17965,2023-04-24,P026,7,124.97
SO17966,2023-03-01,P011,1,155.75
SO17967,2023-08-27,P009,16,99.73
SO17968,2023-03-30,P055,4,231.32
SO17969,2023-11-16,P028,6,32.58
SO17970,2024-03-02,P035,12,440.82
SO17971,2023-03-18,P059,9,118.69
SO17972,2024-09-17,P078,5,157.47
SO17973,2023-01-21,P031,19,37.53
SO17974,2024-08-01,P073,10,175.29
SO17975,2024-11-16,P084,18,148.27
SO17976,2024-05-16,P075,15,146.1
SO17977,2024-05-07,P006,11,116.35
