movement_id,product_id,movement_date,movement_type,quantity_moved,location_id
INV_SOSO15427,P059,2024-08-25,Shipment (Sale),-13,WH_A
INV_SOSO05146,P060,2024-08-25,Shipment (Sale),-1,WH_B
INV_SOSO16095,P060,2024-08-25,Shipment (Sale),-5,WH_B
INV_SOSO09597,P063,2024-08-25,Shipment (Sale),-3,WH_A
INV_PRPR00027,P070,2024-08-25,Receipt (Production),433,WH_B
INV_SOSO14147,P073,2024-08-25,Shipment (Sale),-14,WH_B
INV_SOSO06927,P078,2024-08-25,Shipment (Sale),-9,WH_B
INV_SOSO05885,P079,2024-08-25,Shipment (Sale),-1,WH_B
INV_SOSO05954,P082,2024-08-25,Shipment (Sale),-19,WH_A
INV_PRPR06492,P083,2024-08-25,Receipt (Production),486,WH_B
INV_SOSO15322,P084,2024-08-25,Shipment (Sale),-3,WH_A
INV_SOSO16551,P084,2024-08-25,Shipment (Sale),-14,WH_B
INV_SOSO06786,P085,2024-08-25,Shipment (Sale),-6,WH_A
INV_SOSO13449,P088,2024-08-25,Shipment (Sale),-19,WH_B
INV_SOSO18271,P088,2024-08-25,Shipment (Sale),-13,WH_B
INV_SOSO19839,P097,2024-08-25,Shipment (Sale),-2,WH_B
INV_PRPR02440,P098,2024-08-25,Receipt (Production),410,WH_A
INV_SOSO01361,P100,2024-08-25,Shipment (Sale),-17,WH_A
INV_SOSO01888,P100,2024-08-25,Shipment (Sale),-9,WH_A
INV_SOSO14169,P006,2024-08-26,Shipment (Sale),-13,WH_A
INV_PRPR00729,P007,2024-08-26,Receipt (Production),170,WH_A
INV_PRPR02567,P008,2024-08-26,Receipt (Production),430,WH_B
INV_PRPR06360,P008,2024-08-26,Receipt (Production),306,WH_A
INV_SOSO01053,P009,2024-08-26,Shipment (Sale),-9,WH_A
INV_PRPR04619,P015,2024-08-26,Receipt (Production),320,WH_A
INV_SOSO11939,P015,2024-08-26,Shipment (Sale),-17,WH_A
INV_SOSO12406,P015,2024-08-26,Shipment (Sale),-4,WH_A
INV_SOSO15098,P015,2024-08-26,Shipment (Sale),-16,WH_B
INV_SOSO05651,P016,2024-08-26,Shipment (Sale),-7,WH_B
INV_PRPR02160,P019,2024-08-26,Receipt (Production),290,WH_B
INV_PRPR00051,P020,2024-08-26,Receipt (Production),192,WH_B
INV_SOSO09826,P021,2024-08-26,Shipment (Sale),-17,WH_B
INV_PRPR06672,P024,2024-08-26,Receipt (Production),150,WH_A
INV_SOSO13553,P027,2024-08-26,Shipment (Sale),-14,WH_B
INV_SOSO16187,P027,2024-08-26,Shipment (Sale),-14,WH_A
INV_SOSO04157,P028,2024-08-26,Shipment (Sale),-15,WH_A
INV_SOSO13869,P031,2024-08-26,Shipment (Sale),-11,WH_B
INV_PRPR00482,P034,2024-08-26,Receipt (Production),74,WH_A
INV_SOSO01563,P039,2024-08-26,Shipment (Sale),-5,WH_A
INV_SOSO12674,P039,2024-08-26,Shipment (Sale),-2,WH_B
INV_SOSO08613,P041,2024-08-26,Shipment (Sale),-5,WH_A
INV_SOSO17323,P044,2024-08-26,Shipment (Sale),-17,WH_B
INV_SOSO03781,P048,2024-08-26,Shipment (Sale),-6,WH_A
INV_SOSO07259,P051,2024-08-26,Shipment (Sale),-8,WH_A
INV_PRPR07625,P052,2024-08-26,Receipt (Production),83,WH_A
INV_SOSO01340,P055,2024-08-26,Shipment (Sale),-13,WH_A
INV_SOSO08242,P055,2024-08-26,Shipment (Sale),-4,WH_A
INV_SOSO13846,P057,2024-08-26,Shipment (Sale),-11,WH_A
INV_SOSO06740,P059,2024-08-26,Shipment (Sale),-11,WH_B
INV_SOSO05103,P065,2024-08-26,Shipment (Sale),-8,WH_B
INV_PRPR02152,P070,2024-08-26,Receipt (Production),265,WH_A
INV_SOSO10094,P072,2024-08-26,Shipment (Sale),-10,WH_A
INV_SOSO02623,P075,2024-08-26,Shipment (Sale),-19,WH_B
INV_SOSO00939,P078,2024-08-26,Shipment (Sale),-17,WH_B
INV_SOSO14489,P078,2024-08-26,Shipment (Sale),-6,WH_B
INV_PRPR07817,P080,2024-08-26,Receipt (Production),388,WH_B
INV_PRPR01381,P081,2024-08-26,Receipt (Production),220,WH_B
INV_PRPR03176,P083,2024-08-26,Receipt (Production),459,WH_B
INV_SOSO16853,P084,2024-08-26,Shipment (Sale),-8,WH_A
INV_SOSO13359,P090,2024-08-26,Shipment (Sale),-9,WH_A
INV_PRPR09997,P096,2024-08-26,Receipt (Production),394,WH_A
INV_SOSO18886,P096,2024-08-26,Shipment (Sale),-12,WH_A
INV_SOSO18424,P100,2024-08-26,Shipment (Sale),-1,WH_B
INV_SOSO09657,P002,2024-08-27,Shipment (Sale),-9,WH_A
INV_SOSO19565,P002,2024-08-27,Shipment (Sale),-19,WH_B
INV_PRPR09784,P006,2024-08-27,Receipt (Production),290,WH_A
INV_SOSO06987,P011,2024-08-27,Shipment (Sale),-9,WH_B
INV_PRPR06965,P017,2024-08-27,Receipt (Production),259,WH_B
INV_SOSO13930,P017,2024-08-27,Shipment (Sale),-7,WH_A
INV_SOSO10307,P018,2024-08-27,Shipment (Sale),-4,WH_B
INV_PRPR04735,P019,2024-08-27,Receipt (Production),96,WH_B
INV_SOSO16332,P023,2024-08-27,Shipment (Sale),-16,WH_B
INV_SOSO04755,P026,2024-08-27,Shipment (Sale),-6,WH_B
INV_PRPR08431,P027,2024-08-27,Receipt (Production),217,WH_A
INV_SOSO15049,P030,2024-08-27,Shipment (Sale),-16,WH_B
INV_SOSO08435,P035,2024-08-27,Shipment (Sale),-2,WH_A
INV_SOSO19496,P036,2024-08-27,Shipment (Sale),-6,WH_A
INV_SOSO13737,P037,2024-08-27,Shipment (Sale),-7,WH_B
INV_SOSO08763,P040,2024-08-27,Shipment (Sale),-8,WH_A
INV_PRPR00297,P046,2024-08-27,Receipt (Production),143,WH_B
INV_PRPR00303,P051,2024-08-27,Receipt (Production),154,WH_A
INV_SOSO02662,P052,2024-08-27,Shipment (Sale),-16,WH_B
INV_SOSO12246,P054,2024-08-27,Shipment (Sale),-17,WH_B
INV_SOSO17406,P054,2024-08-27,Shipment (Sale),-15,WH_B
INV_SOSO00623,P057,2024-08-27,Shipment (Sale),-19,WH_A
INV_SOSO17224,P057,2024-08-27,Shipment (Sale),-19,WH_A
INV_PRPR01404,P062,2024-08-27,Receipt (Production),121,WH_A
INV_SOSO02572,P063,2024-08-27,Shipment (Sale),-16,WH_B
INV_SOSO09412,P064,2024-08-27,Shipment (Sale),-4,WH_A
INV_SOSO08465,P065,2024-08-27,Shipment (Sale),-4,WH_B
INV_PRPR05271,P066,2024-08-27,Receipt (Production),153,WH_A
INV_PRPR02353,P069,2024-08-27,Receipt (Production),279,WH_A
INV_SOSO12251,P069,2024-08-27,Shipment (Sale),-3,WH_A
INV_SOSO09276,P070,2024-08-27,Shipment (Sale),-10,WH_A
INV_SOSO15475,P072,2024-08-27,Shipment (Sale),-9,WH_A
INV_PRPR04328,P086,2024-08-27,Receipt (Production),174,WH_B
INV_PRPR04551,P092,2024-08-27,Receipt (Production),209,WH_A
INV_SOSO06444,P093,2024-08-27,Shipment (Sale),-11,WH_A
INV_SOSO15857,P097,2024-08-27,Shipment (Sale),-3,WH_A
INV_SOSO09751,P100,2024-08-27,Shipment (Sale),-13,WH_A
INV_SOSO10004,P001,2024-08-28,Shipment (Sale),-8,WH_B
INV_PRPR01854,P007,2024-08-28,Receipt (Production),342,WH_A
INV_PRPR02048,P008,2024-08-28,Receipt (Production),316,WH_A
INV_SOSO00285,P016,2024-08-28,Shipment (Sale),-5,WH_B
INV_SOSO06903,P018,2024-08-28,Shipment (Sale),-18,WH_B
INV_PRPR01958,P020,2024-08-28,Receipt (Production),374,WH_A
INV_PRPR05874,P021,2024-08-28,Receipt (Production),113,WH_A
INV_SOSO06067,P025,2024-08-28,Shipment (Sale),-15,WH_A
INV_PRPR05555,P029,2024-08-28,Receipt (Production),179,WH_A
INV_SOSO06421,P029,2024-08-28,Shipment (Sale),-6,WH_A
INV_SOSO14462,P030,2024-08-28,Shipment (Sale),-3,WH_B
INV_SOSO03707,P036,2024-08-28,Shipment (Sale),-17,WH_B
INV_SOSO06830,P037,2024-08-28,Shipment (Sale),-4,WH_B
INV_SOSO16051,P039,2024-08-28,Shipment (Sale),-5,WH_B
INV_PRPR00327,P040,2024-08-28,Receipt (Production),384,WH_B
INV_PRPR08259,P040,2024-08-28,Receipt (Production),448,WH_B
INV_SOSO16818,P045,2024-08-28,Shipment (Sale),-6,WH_A
INV_SOSO10219,P047,2024-08-28,Shipment (Sale),-13,WH_A
INV_PRPR05738,P049,2024-08-28,Receipt (Production),294,WH_A
INV_SOSO04665,P050,2024-08-28,Shipment (Sale),-6,WH_B
INV_SOSO07370,P050,2024-08-28,Shipment (Sale),-12,WH_A
INV_SOSO06103,P054,2024-08-28,Shipment (Sale),-1,WH_B
INV_SOSO18076,P055,2024-08-28,Shipment (Sale),-9,WH_B
INV_SOSO02486,P064,2024-08-28,Shipment (Sale),-10,WH_B
INV_PRPR01386,P065,2024-08-28,Receipt (Production),264,WH_B
INV_PRPR02851,P065,2024-08-28,Receipt (Production),247,WH_A
INV_SOSO14042,P065,2024-08-28,Shipment (Sale),-5,WH_B
INV_SOSO01025,P068,2024-08-28,Shipment (Sale),-5,WH_A
INV_SOSO02327,P070,2024-08-28,Shipment (Sale),-2,WH_A
INV_PRPR07994,P073,2024-08-28,Receipt (Production),215,WH_B
INV_SOSO04915,P073,2024-08-28,Shipment (Sale),-3,WH_A
INV_PRPR02456,P074,2024-08-28,Receipt (Production),282,WH_A
INV_PRPR03308,P074,2024-08-28,Receipt (Production),442,WH_B
INV_SOSO19680,P076,2024-08-28,Shipment (Sale),-13,WH_B
INV_SOSO02005,P078,2024-08-28,Shipment (Sale),-13,WH_A
INV_SOSO12538,P080,2024-08-28,Shipment (Sale),-17,WH_A
INV_PRPR05669,P081,2024-08-28,Receipt (Production),124,WH_A
INV_PRPR06006,P081,2024-08-28,Receipt (Production),80,WH_B
INV_SOSO08740,P082,2024-08-28,Shipment (Sale),-5,WH_B
INV_SOSO09867,P084,2024-08-28,Shipment (Sale),-6,WH_A
INV_SOSO14245,P084,2024-08-28,Shipment (Sale),-7,WH_A
INV_PRPR06400,P085,2024-08-28,Receipt (Production),282,WH_B
INV_SOSO01757,P085,2024-08-28,Shipment (Sale),-18,WH_B
INV_PRPR04604,P086,2024-08-28,Receipt (Production),184,WH_A
INV_SOSO02712,P089,2024-08-28,Shipment (Sale),-4,WH_B
INV_PRPR05086,P091,2024-08-28,Receipt (Production),264,WH_A
INV_PRPR09971,P094,2024-08-28,Receipt (Production),464,WH_B
INV_SOSO07807,P099,2024-08-28,Shipment (Sale),-10,WH_A
INV_SOSO03331,P006,2024-08-29,Shipment (Sale),-15,WH_B
INV_PRPR02601,P012,2024-08-29,Receipt (Production),384,WH_B
INV_PRPR07607,P014,2024-08-29,Receipt (Production),287,WH_A
INV_PRPR06819,P015,2024-08-29,Receipt (Production),454,WH_A
INV_SOSO07816,P018,2024-08-29,Shipment (Sale),-19,WH_B
INV_SOSO14648,P028,2024-08-29,Shipment (Sale),-8,WH_B
INV_SOSO09658,P030,2024-08-29,Shipment (Sale),-1,WH_B
INV_SOSO17491,P031,2024-08-29,Shipment (Sale),-16,WH_A
INV_SOSO18251,P031,2024-08-29,Shipment (Sale),-8,WH_B
INV_SOSO18387,P035,2024-08-29,Shipment (Sale),-9,WH_B
INV_PRPR05507,P040,2024-08-29,Receipt (Production),83,WH_B
INV_SOSO11378,P047,2024-08-29,Shipment (Sale),-14,WH_A
INV_PRPR09513,P048,2024-08-29,Receipt (Production),371,WH_A
INV_SOSO18749,P052,2024-08-29,Shipment (Sale),-12,WH_A
INV_SOSO06745,P053,2024-08-29,Shipment (Sale),-9,WH_B
INV_SOSO11524,P056,2024-08-29,Shipment (Sale),-4,WH_B
INV_PRPR05594,P059,2024-08-29,Receipt (Production),225,WH_B
INV_PRPR07781,P066,2024-08-29,Receipt (Production),450,WH_B
INV_SOSO17859,P066,2024-08-29,Shipment (Sale),-19,WH_B
INV_SOSO11907,P067,2024-08-29,Shipment (Sale),-4,WH_A
INV_SOSO15937,P069,2024-08-29,Shipment (Sale),-9,WH_A
INV_PRPR04934,P071,2024-08-29,Receipt (Production),131,WH_A
INV_SOSO11081,P074,2024-08-29,Shipment (Sale),-14,WH_B
INV_PRPR00141,P075,2024-08-29,Receipt (Production),288,WH_A
INV_SOSO14319,P076,2024-08-29,Shipment (Sale),-3,WH_B
INV_SOSO17622,P077,2024-08-29,Shipment (Sale),-12,WH_B
INV_SOSO07276,P079,2024-08-29,Shipment (Sale),-7,WH_B
INV_SOSO03393,P084,2024-08-29,Shipment (Sale),-18,WH_A
INV_SOSO11776,P089,2024-08-29,Shipment (Sale),-7,WH_A
INV_SOSO02283,P090,2024-08-29,Shipment (Sale),-7,WH_B
INV_SOSO14254,P093,2024-08-29,Shipment (Sale),-15,WH_B
INV_SOSO16387,P094,2024-08-29,Shipment (Sale),-9,WH_A
INV_PRPR05921,P095,2024-08-29,Receipt (Production),348,WH_B
INV_SOSO03727,P096,2024-08-29,Shipment (Sale),-19,WH_B
INV_SOSO07590,P096,2024-08-29,Shipment (Sale),-13,WH_A
INV_PRPR07074,P098,2024-08-29,Receipt (Production),488,WH_B
INV_PRPR01163,P099,2024-08-29,Receipt (Production),156,WH_B
INV_SOSO02529,P099,2024-08-29,Shipment (Sale),-17,WH_B
INV_SOSO19070,P099,2024-08-29,Shipment (Sale),-5,WH_B
INV_SOSO00267,P003,2024-08-30,Shipment (Sale),-5,WH_A
INV_SOSO14045,P007,2024-08-30,Shipment (Sale),-5,WH_A
INV_PRPR05431,P008,2024-08-30,Receipt (Production),372,WH_B
INV_SOSO06374,P010,2024-08-30,Shipment (Sale),-2,WH_A
INV_SOSO02433,P018,2024-08-30,Shipment (Sale),-14,WH_A
INV_SOSO08167,P018,2024-08-30,Shipment (Sale),-8,WH_B
INV_PRPR00532,P020,2024-08-30,Receipt (Production),371,WH_B
INV_SOSO12994,P024,2024-08-30,Shipment (Sale),-13,WH_B
INV_PRPR02025,P025,2024-08-30,Receipt (Production),237,WH_B
INV_PRPR07048,P026,2024-08-30,Receipt (Production),387,WH_A
INV_SOSO08297,P029,2024-08-30,Shipment (Sale),-11,WH_B
INV_PRPR04817,P030,2024-08-30,Receipt (Production),155,WH_B
INV_SOSO17791,P039,2024-08-30,Shipment (Sale),-9,WH_A
INV_SOSO09497,P044,2024-08-30,Shipment (Sale),-3,WH_B
INV_SOSO09831,P045,2024-08-30,Shipment (Sale),-1,WH_A
INV_SOSO02840,P046,2024-08-30,Shipment (Sale),-17,WH_B
INV_PRPR07755,P051,2024-08-30,Receipt (Production),224,WH_A
INV_SOSO19600,P051,2024-08-30,Shipment (Sale),-4,WH_B
INV_PRPR04296,P055,2024-08-30,Receipt (Production),87,WH_A
INV_SOSO02473,P055,2024-08-30,Shipment (Sale),-15,WH_B
INV_SOSO08526,P061,2024-08-30,Shipment (Sale),-12,WH_B
INV_SOSO07018,P063,2024-08-30,Shipment (Sale),-12,WH_A
INV_PRPR06516,P064,2024-08-30,Receipt (Production),382,WH_A
INV_SOSO08045,P066,2024-08-30,Shipment (Sale),-14,WH_B
INV_SOSO01537,P071,2024-08-30,Shipment (Sale),-10,WH_A
INV_SOSO08170,P072,2024-08-30,Shipment (Sale),-2,WH_B
INV_SOSO08610,P075,2024-08-30,Shipment (Sale),-18,WH_A
INV_PRPR04984,P076,2024-08-30,Receipt (Production),337,WH_A
INV_SOSO05575,P079,2024-08-30,Shipment (Sale),-11,WH_A
INV_PRPR05823,P090,2024-08-30,Receipt (Production),172,WH_B
INV_SOSO00569,P093,2024-08-30,Shipment (Sale),-3,WH_B
INV_SOSO12098,P097,2024-08-30,Shipment (Sale),-6,WH_B
INV_SOSO07335,P098,2024-08-30,Shipment (Sale),-13,WH_B
INV_SOSO01550,P001,2024-08-31,Shipment (Sale),-7,WH_B
INV_SOSO11800,P002,2024-08-31,Shipment (Sale),-6,WH_A
INV_SOSO13065,P002,2024-08-31,Shipment (Sale),-8,WH_A
INV_PRPR06257,P004,2024-08-31,Receipt (Production),431,WH_A
INV_SOSO02134,P005,2024-08-31,Shipment (Sale),-8,WH_B
INV_SOSO03050,P006,2024-08-31,Shipment (Sale),-17,WH_B
INV_SOSO06291,P011,2024-08-31,Shipment (Sale),-8,WH_A
INV_SOSO10080,P020,2024-08-31,Shipment (Sale),-19,WH_A
INV_SOSO18337,P021,2024-08-31,Shipment (Sale),-12,WH_B
INV_SOSO19556,P023,2024-08-31,Shipment (Sale),-10,WH_A
INV_PRPR00769,P027,2024-08-31,Receipt (Production),268,WH_A
INV_PRPR00949,P030,2024-08-31,Receipt (Production),361,WH_B
INV_SOSO14251,P033,2024-08-31,Shipment (Sale),-17,WH_A
INV_SOSO13225,P035,2024-08-31,Shipment (Sale),-15,WH_B
INV_PRPR04947,P037,2024-08-31,Receipt (Production),107,WH_A
INV_SOSO09907,P037,2024-08-31,Shipment (Sale),-18,WH_B
INV_SOSO11054,P039,2024-08-31,Shipment (Sale),-9,WH_A
INV_SOSO10154,P043,2024-08-31,Shipment (Sale),-12,WH_A
INV_SOSO16664,P043,2024-08-31,Shipment (Sale),-10,WH_B
INV_PRPR02866,P044,2024-08-31,Receipt (Production),443,WH_B
INV_PRPR01359,P045,2024-08-31,Receipt (Production),348,WH_B
INV_PRPR06419,P046,2024-08-31,Receipt (Production),135,WH_A
INV_SOSO00976,P056,2024-08-31,Shipment (Sale),-12,WH_B
INV_PRPR04269,P063,2024-08-31,Receipt (Production),113,WH_B
INV_PRPR07530,P065,2024-08-31,Receipt (Production),499,WH_A
INV_SOSO15074,P067,2024-08-31,Shipment (Sale),-13,WH_B
INV_SOSO01628,P069,2024-08-31,Shipment (Sale),-3,WH_A
INV_SOSO09615,P069,2024-08-31,Shipment (Sale),-5,WH_B
INV_PRPR00702,P070,2024-08-31,Receipt (Production),478,WH_A
INV_SOSO00356,P072,2024-08-31,Shipment (Sale),-12,WH_B
INV_SOSO19258,P073,2024-08-31,Shipment (Sale),-17,WH_B
INV_SOSO01345,P081,2024-08-31,Shipment (Sale),-2,WH_B
INV_SOSO09699,P088,2024-08-31,Shipment (Sale),-8,WH_A
INV_SOSO14173,P088,2024-08-31,Shipment (Sale),-3,WH_A
INV_SOSO14013,P091,2024-08-31,Shipment (Sale),-17,WH_A
INV_SOSO15604,P098,2024-08-31,Shipment (Sale),-8,WH_B
INV_PRPR03452,P099,2024-08-31,Receipt (Production),453,WH_B
INV_SOSO17175,P004,2024-09-01,Shipment (Sale),-16,WH_B
INV_SOSO17065,P006,2024-09-01,Shipment (Sale),-13,WH_B
INV_SOSO12556,P008,2024-09-01,Shipment (Sale),-11,WH_A
INV_PRPR01249,P015,2024-09-01,Receipt (Production),54,WH_B
INV_SOSO16584,P023,2024-09-01,Shipment (Sale),-17,WH_A
INV_SOSO12678,P029,2024-09-01,Shipment (Sale),-13,WH_B
INV_SOSO04574,P032,2024-09-01,Shipment (Sale),-9,WH_B
INV_PRPR03126,P033,2024-09-01,Receipt (Production),174,WH_A
INV_PRPR08545,P038,2024-09-01,Receipt (Production),161,WH_A
INV_SOSO16397,P038,2024-09-01,Shipment (Sale),-7,WH_B
INV_SOSO19546,P038,2024-09-01,Shipment (Sale),-3,WH_A
INV_SOSO10299,P043,2024-09-01,Shipment (Sale),-18,WH_B
INV_SOSO09291,P049,2024-09-01,Shipment (Sale),-14,WH_A
INV_PRPR05670,P060,2024-09-01,Receipt (Production),284,WH_B
INV_SOSO08921,P062,2024-09-01,Shipment (Sale),-2,WH_A
INV_SOSO10113,P066,2024-09-01,Shipment (Sale),-2,WH_A
INV_PRPR08564,P071,2024-09-01,Receipt (Production),231,WH_B
INV_SOSO01859,P071,2024-09-01,Shipment (Sale),-1,WH_A
INV_SOSO07229,P077,2024-09-01,Shipment (Sale),-18,WH_A
INV_SOSO11306,P078,2024-09-01,Shipment (Sale),-15,WH_A
INV_SOSO14059,P080,2024-09-01,Shipment (Sale),-7,WH_B
INV_SOSO08344,P081,2024-09-01,Shipment (Sale),-14,WH_A
INV_SOSO19507,P081,2024-09-01,Shipment (Sale),-17,WH_B
INV_SOSO02704,P082,2024-09-01,Shipment (Sale),-14,WH_B
INV_SOSO00974,P002,2024-09-02,Shipment (Sale),-11,WH_B
INV_SOSO17923,P007,2024-09-02,Shipment (Sale),-3,WH_B
INV_SOSO19324,P007,2024-09-02,Shipment (Sale),-3,WH_B
INV_PRPR04077,P011,2024-09-02,Receipt (Production),151,WH_B
INV_PRPR09857,P012,2024-09-02,Receipt (Production),337,WH_B
INV_PRPR05834,P013,2024-09-02,Receipt (Production),283,WH_A
INV_SOSO08794,P013,2024-09-02,Shipment (Sale),-8,WH_A
INV_PRPR03952,P014,2024-09-02,Receipt (Production),301,WH_A
INV_SOSO14069,P016,2024-09-02,Shipment (Sale),-9,WH_B
INV_PRPR06248,P018,2024-09-02,Receipt (Production),51,WH_B
INV_SOSO05644,P020,2024-09-02,Shipment (Sale),-16,WH_B
INV_SOSO00188,P026,2024-09-02,Shipment (Sale),-6,WH_A
INV_PRPR09314,P029,2024-09-02,Receipt (Production),190,WH_B
INV_PRPR01607,P031,2024-09-02,Receipt (Production),444,WH_B
INV_SOSO16652,P032,2024-09-02,Shipment (Sale),-12,WH_B
INV_SOSO12763,P036,2024-09-02,Shipment (Sale),-11,WH_B
INV_SOSO03928,P038,2024-09-02,Shipment (Sale),-7,WH_A
INV_SOSO12665,P040,2024-09-02,Shipment (Sale),-1,WH_B
INV_SOSO19075,P042,2024-09-02,Shipment (Sale),-14,WH_A
INV_SOSO13369,P043,2024-09-02,Shipment (Sale),-8,WH_A
INV_SOSO19214,P045,2024-09-02,Shipment (Sale),-19,WH_A
INV_PRPR06317,P046,2024-09-02,Receipt (Production),346,WH_B
INV_SOSO10180,P046,2024-09-02,Shipment (Sale),-5,WH_B
INV_SOSO08825,P047,2024-09-02,Shipment (Sale),-10,WH_B
INV_SOSO15862,P050,2024-09-02,Shipment (Sale),-11,WH_B
INV_PRPR05278,P051,2024-09-02,Receipt (Production),406,WH_B
INV_SOSO01772,P057,2024-09-02,Shipment (Sale),-13,WH_A
INV_PRPR08801,P058,2024-09-02,Receipt (Production),260,WH_B
INV_SOSO17190,P071,2024-09-02,Shipment (Sale),-17,WH_B
INV_SOSO11746,P074,2024-09-02,Shipment (Sale),-18,WH_A
INV_SOSO15504,P074,2024-09-02,Shipment (Sale),-3,WH_A
INV_PRPR01496,P076,2024-09-02,Receipt (Production),171,WH_A
INV_SOSO18531,P078,2024-09-02,Shipment (Sale),-17,WH_A
INV_PRPR04970,P079,2024-09-02,Receipt (Production),433,WH_B
INV_SOSO19268,P080,2024-09-02,Shipment (Sale),-17,WH_B
INV_SOSO01829,P083,2024-09-02,Shipment (Sale),-18,WH_A
INV_SOSO03704,P089,2024-09-02,Shipment (Sale),-9,WH_A
INV_SOSO05004,P089,2024-09-02,Shipment (Sale),-4,WH_B
INV_PRPR03969,P090,2024-09-02,Receipt (Production),255,WH_B
INV_SOSO19047,P090,2024-09-02,Shipment (Sale),-12,WH_B
INV_SOSO07064,P091,2024-09-02,Shipment (Sale),-2,WH_A
INV_SOSO16799,P092,2024-09-02,Shipment (Sale),-1,WH_B
INV_SOSO10389,P093,2024-09-02,Shipment (Sale),-3,WH_A
INV_SOSO18174,P002,2024-09-03,Shipment (Sale),-14,WH_B
INV_SOSO08634,P003,2024-09-03,Shipment (Sale),-8,WH_A
INV_PRPR01509,P004,2024-09-03,Receipt (Production),52,WH_A
INV_SOSO10886,P006,2024-09-03,Shipment (Sale),-14,WH_A
INV_SOSO13504,P008,2024-09-03,Shipment (Sale),-16,WH_B
INV_PRPR02332,P011,2024-09-03,Receipt (Production),252,WH_B
INV_SOSO18977,P015,2024-09-03,Shipment (Sale),-8,WH_A
INV_SOSO08988,P019,2024-09-03,Shipment (Sale),-4,WH_A
INV_PRPR08403,P022,2024-09-03,Receipt (Production),170,WH_B
INV_SOSO06823,P024,2024-09-03,Shipment (Sale),-8,WH_A
INV_SOSO09062,P026,2024-09-03,Shipment (Sale),-6,WH_A
INV_SOSO18902,P027,2024-09-03,Shipment (Sale),-7,WH_A
INV_PRPR04414,P029,2024-09-03,Receipt (Production),364,WH_B
INV_SOSO13062,P029,2024-09-03,Shipment (Sale),-16,WH_A
INV_PRPR08162,P032,2024-09-03,Receipt (Production),152,WH_A
INV_SOSO12783,P032,2024-09-03,Shipment (Sale),-8,WH_A
INV_SOSO08966,P036,2024-09-03,Shipment (Sale),-16,WH_A
INV_SOSO15916,P037,2024-09-03,Shipment (Sale),-2,WH_A
INV_SOSO11816,P038,2024-09-03,Shipment (Sale),-5,WH_A
INV_SOSO09927,P046,2024-09-03,Shipment (Sale),-18,WH_B
INV_SOSO19708,P049,2024-09-03,Shipment (Sale),-2,WH_B
INV_SOSO16558,P052,2024-09-03,Shipment (Sale),-12,WH_A
INV_SOSO14583,P055,2024-09-03,Shipment (Sale),-15,WH_A
INV_SOSO14660,P057,2024-09-03,Shipment (Sale),-2,WH_B
INV_PRPR05795,P060,2024-09-03,Receipt (Production),88,WH_A
INV_SOSO03297,P061,2024-09-03,Shipment (Sale),-16,WH_B
INV_PRPR06743,P064,2024-09-03,Receipt (Production),449,WH_A
INV_PRPR05705,P066,2024-09-03,Receipt (Production),162,WH_A
INV_SOSO03868,P069,2024-09-03,Shipment (Sale),-14,WH_B
INV_SOSO11818,P069,2024-09-03,Shipment (Sale),-17,WH_A
INV_SOSO08138,P073,2024-09-03,Shipment (Sale),-6,WH_A
INV_SOSO12295,P074,2024-09-03,Shipment (Sale),-4,WH_A
INV_SOSO15071,P077,2024-09-03,Shipment (Sale),-16,WH_A
INV_SOSO02326,P078,2024-09-03,Shipment (Sale),-3,WH_A
INV_SOSO05883,P079,2024-09-03,Shipment (Sale),-3,WH_B
INV_PRPR04362,P082,2024-09-03,Receipt (Production),131,WH_B
INV_SOSO14686,P082,2024-09-03,Shipment (Sale),-2,WH_A
INV_SOSO14280,P096,2024-09-03,Shipment (Sale),-3,WH_B
INV_PRPR05716,P001,2024-09-04,Receipt (Production),156,WH_B
INV_SOSO16548,P003,2024-09-04,Shipment (Sale),-12,WH_A
INV_PRPR01726,P006,2024-09-04,Receipt (Production),449,WH_A
INV_PRPR01740,P008,2024-09-04,Receipt (Production),270,WH_A
INV_SOSO12331,P010,2024-09-04,Shipment (Sale),-9,WH_B
INV_SOSO18034,P010,2024-09-04,Shipment (Sale),-6,WH_B
INV_PRPR04814,P011,2024-09-04,Receipt (Production),106,WH_A
INV_PRPR03856,P015,2024-09-04,Receipt (Production),404,WH_A
INV_SOSO11136,P015,2024-09-04,Shipment (Sale),-10,WH_B
INV_PRPR05061,P017,2024-09-04,Receipt (Production),188,WH_A
INV_PRPR06373,P017,2024-09-04,Receipt (Production),447,WH_A
INV_SOSO13569,P018,2024-09-04,Shipment (Sale),-15,WH_A
INV_PRPR05911,P023,2024-09-04,Receipt (Production),359,WH_A
INV_PRPR07788,P024,2024-09-04,Receipt (Production),427,WH_A
INV_PRPR03581,P028,2024-09-04,Receipt (Production),132,WH_B
INV_SOSO16072,P029,2024-09-04,Shipment (Sale),-9,WH_B
INV_SOSO17845,P031,2024-09-04,Shipment (Sale),-1,WH_B
INV_SOSO19062,P031,2024-09-04,Shipment (Sale),-2,WH_A
INV_SOSO02834,P033,2024-09-04,Shipment (Sale),-14,WH_B
INV_PRPR01508,P034,2024-09-04,Receipt (Production),342,WH_B
INV_SOSO10873,P036,2024-09-04,Shipment (Sale),-17,WH_A
